activity,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyAccMag-mean(),tGravityAccMag-mean(),tBodyAccJerkMag-mean(),tBodyGyroMag-mean(),tBodyGyroJerkMag-mean(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyAccMag-mean(),fBodyBodyAccJerkMag-mean(),fBodyBodyGyroMag-mean(),fBodyBodyGyroJerkMag-mean()
STANDING,0.27471289,-0.026895825,-0.10987176,0.96688491,-0.12062603,0.11127637,0.076358047,0.0020149995,0.008543289,-0.026370918,-0.069153214,0.092206439,-0.099409203,-0.041632922,-0.053453029,-0.9895611,-0.9895611,-0.99326525,-0.99074768,-0.99550674,-0.99622229,-0.98505306,-0.99123283,-0.99438648,-0.98866234,-0.99334917,-0.99212107,-0.99164112,-0.99043756,-0.99083554,-0.99561771,-0.99196219,-0.99610652
STANDING,0.27244081,-0.026009078,-0.10269477,0.96589049,-0.12699042,0.11083093,0.07565267,0.0162624,-0.008309,-0.024241052,-0.067037967,0.079701679,-0.10210513,-0.046595659,-0.054341124,-0.98732608,-0.98732608,-0.9934583,-0.99095105,-0.99545177,-0.99661464,-0.9833756,-0.98561216,-0.99571093,-0.98932309,-0.98845754,-0.99079768,-0.9913677,-0.9956025,-0.98834894,-0.99317877,-0.99542723,-0.9963992
STANDING,0.33585768,0.1011854,-0.0080843598,0.94955869,-0.19954623,0.060109694,0.068290438,-0.13543498,-0.13967974,0.0036802511,0.10749388,-0.19349699,-0.10615692,-0.050091304,-0.0020659653,-0.73243579,-0.73243579,-0.98119363,-0.83721791,-0.98301426,-0.98488358,-0.74288581,-0.83739513,-0.98995985,-0.96881835,-0.97983391,-0.93759917,-0.96515211,-0.90948141,-0.80253224,-0.98105103,-0.93009886,-0.97557575
STANDING,0.28844145,-0.033906824,-0.14068878,0.96388266,-0.13275609,0.097891071,0.062815195,-0.040282222,-0.019449967,0.010420824,0.0027007739,-0.024371813,-0.10339336,-0.052135236,-0.023542341,-0.94506113,-0.94506113,-0.99193653,-0.92775689,-0.99361842,-0.98856022,-0.93093817,-0.9741954,-0.99682767,-0.98540955,-0.99034989,-0.98326957,-0.98210985,-0.95040069,-0.95130248,-0.99423249,-0.9583869,-0.99391501
STANDING,0.27382958,-0.023525126,-0.11407807,0.96800418,-0.13842576,0.088728554,0.075410438,0.036544139,0.017552666,-0.010565398,-0.059040481,0.064733916,-0.10790495,-0.055465106,-0.028420041,-0.98514977,-0.98514977,-0.99469958,-0.97575518,-0.9953696,-0.99741628,-0.96771347,-0.98671912,-0.99758754,-0.98891913,-0.99286947,-0.98236158,-0.98519799,-0.96685488,-0.97727237,-0.99616838,-0.97781091,-0.99596634
STANDING,0.27966479,-0.01616842,-0.11660039,0.96688841,-0.14392699,0.08468087,0.07510657,0.0067348395,-0.013687146,-0.024239314,-0.084643826,0.10314741,-0.09919862,-0.044292663,-0.044598961,-0.99152839,-0.99152839,-0.99435889,-0.98760525,-0.99696865,-0.99808094,-0.98484132,-0.98981872,-0.9975719,-0.98683445,-0.99238429,-0.99295411,-0.99402892,-0.98867213,-0.99163998,-0.99458224,-0.99485106,-0.99826051
STANDING,0.27789082,-0.021137355,-0.11828525,0.96759001,-0.14332138,0.081504151,0.078901117,0.0097801319,0.0010163973,-0.027040053,-0.08727096,0.10874837,-0.10191314,-0.039417095,-0.057340986,-0.99099488,-0.99099488,-0.99369354,-0.98881645,-0.99698419,-0.99776575,-0.98564391,-0.99077562,-0.99627806,-0.98346426,-0.99302539,-0.99297717,-0.99541618,-0.99400623,-0.99185324,-0.9935684,-0.9959571,-0.99801238
STANDING,0.27728132,-0.016017254,-0.11351092,0.96771904,-0.14521373,0.077877985,0.076997291,0.010529593,0.015184818,-0.029275322,-0.081856049,0.10214362,-0.10034364,-0.037829467,-0.058516007,-0.99321998,-0.99321998,-0.99491825,-0.98803462,-0.99591887,-0.99797307,-0.98295281,-0.9925737,-0.99700855,-0.98367673,-0.99584992,-0.988055,-0.99327391,-0.99244961,-0.99356201,-0.99538528,-0.99460996,-0.99666338
STANDING,0.27915454,-0.014541079,-0.10950965,0.96768011,-0.14482702,0.076051088,0.074965501,0.014113563,0.0013938758,-0.030435799,-0.076365402,0.090344502,-0.094402924,-0.039733534,-0.058613513,-0.9937318,-0.9937318,-0.99356359,-0.98960782,-0.99606861,-0.99774944,-0.9855331,-0.99080213,-0.99649071,-0.98796873,-0.99014154,-0.98838087,-0.994081,-0.99129508,-0.99441244,-0.99459535,-0.9935813,-0.99685204
STANDING,0.27872068,-0.014199204,-0.10720208,0.96824262,-0.14321272,0.075496358,0.077074134,0.01887406,-0.0073667196,-0.029982297,-0.072698721,0.084136432,-0.098211378,-0.038159322,-0.055965065,-0.99340375,-0.99340375,-0.99024218,-0.99416102,-0.99654309,-0.99756841,-0.98556832,-0.98590464,-0.9963582,-0.98762838,-0.98303549,-0.99418606,-0.99557718,-0.99357111,-0.99048801,-0.98801455,-0.99620187,-0.9980316
STANDING,0.27771196,-0.013600536,-0.10987957,0.96876099,-0.14114932,0.075965577,0.074380323,0.011181564,-0.0003510161,-0.02906303,-0.07382026,0.087237517,-0.10104768,-0.036719321,-0.054592767,-0.99631546,-0.99631546,-0.99241637,-0.99498854,-0.99647513,-0.99808874,-0.98657592,-0.99088345,-0.99688496,-0.98684642,-0.98740815,-0.99393509,-0.99425104,-0.99376392,-0.99228283,-0.98744684,-0.99577823,-0.99742671
STANDING,0.27713723,-0.017659284,-0.10987287,0.96881227,-0.13922396,0.075717643,0.076309838,0.0088732814,-0.014489129,-0.02857482,-0.078038976,0.086879252,-0.097638501,-0.045325818,-0.056787484,-0.99775579,-0.99775579,-0.99379879,-0.99404318,-0.99629948,-0.99929828,-0.98625105,-0.99186131,-0.99907699,-0.98644606,-0.99061062,-0.99315752,-0.99305829,-0.99560022,-0.99349012,-0.99279202,-0.99588058,-0.99736355
STANDING,0.27908612,-0.018875683,-0.1164626,0.96865918,-0.13940671,0.074550812,0.077595893,0.0070257727,-0.0077140735,-0.028576039,-0.078558794,0.085521836,-0.097205317,-0.042241529,-0.053963755,-0.99474521,-0.99474521,-0.99312187,-0.99392182,-0.99655826,-0.99818472,-0.98829763,-0.98900022,-0.99814163,-0.98852167,-0.98870559,-0.99396522,-0.99437633,-0.99520846,-0.99243137,-0.99368183,-0.9968622,-0.99793336
STANDING,0.27851535,-0.014855072,-0.11273202,0.96894492,-0.14013573,0.071430787,0.077723292,0.01490428,0.020678924,-0.02785846,-0.068546526,0.084417616,-0.10018309,-0.039809729,-0.049075542,-0.99488394,-0.99488394,-0.99419671,-0.99524996,-0.99644503,-0.99678698,-0.98937087,-0.98900706,-0.99442833,-0.99083942,-0.99208829,-0.994373,-0.99532135,-0.9934191,-0.99506411,-0.99600765,-0.99680074,-0.99753379
STANDING,0.27625659,-0.016113235,-0.10424734,0.96930732,-0.13890122,0.070087065,0.0746423,0.0044347622,0.0017309444,-0.029131635,-0.071267595,0.092467638,-0.097909887,-0.040133423,-0.053068381,-0.99341774,-0.99341774,-0.99399366,-0.99449206,-0.99677,-0.99621019,-0.98666615,-0.99171833,-0.99429614,-0.99112302,-0.99206271,-0.99414172,-0.99466802,-0.99393205,-0.99491759,-0.99577354,-0.99632203,-0.99755542
STANDING,0.27749279,-0.021679465,-0.10928508,0.96917577,-0.13878959,0.071311869,0.071869635,0.0091313188,-0.0060049639,-0.028581088,-0.075080816,0.088987263,-0.095723982,-0.039656097,-0.054992458,-0.99295262,-0.99295262,-0.99468012,-0.99409756,-0.99679368,-0.99685817,-0.98666463,-0.99054009,-0.99630607,-0.9874836,-0.9940454,-0.99218228,-0.99549428,-0.99233486,-0.99413915,-0.99514871,-0.99570253,-0.99698238
SITTING,0.16240781,0.036141238,0.011943633,0.90677456,0.15520257,0.27384381,0.092381824,-0.07068692,-0.12524992,-0.021486727,-0.13761406,0.21384223,-0.098681282,-0.01608352,-0.12773615,-0.84241135,-0.84241135,-0.98273617,-0.91488326,-0.98808341,-0.97517985,-0.8851873,-0.8661104,-0.98921788,-0.97315986,-0.98418473,-0.98642068,-0.95869377,-0.90903279,-0.84004849,-0.9854123,-0.9645173,-0.99019187
SITTING,-0.10513023,0.16459935,0.11829473,0.8564963,0.2027431,0.33239536,-0.123313,0.29492554,0.16985995,-0.013714012,0.069723724,-0.017235442,-0.11319895,-0.05850592,-9.9743078e-05,-0.58403078,-0.58403078,-0.96114158,-0.82619727,-0.97160222,-0.75944596,-0.59931925,-0.77783419,-0.95768416,-0.92998786,-0.96273197,-0.96464451,-0.92868825,-0.85715175,-0.45098497,-0.9357617,-0.91373277,-0.96328732
SITTING,-0.41265906,0.25335327,0.22287806,0.71579767,0.31563967,0.42312906,0.063374479,0.0066625534,-0.0090055373,-0.022822118,0.0024337883,0.016297179,-0.10640357,-0.10550412,0.020850834,-0.33563374,-0.33563374,-0.93499772,-0.79330443,-0.96212431,-0.8674243,-0.77222955,-0.88424593,-0.92511532,-0.89398683,-0.95831121,-0.94617577,-0.86968571,-0.79030552,-0.71819487,-0.91342111,-0.90382681,-0.96259898
SITTING,-0.029617097,0.092893441,-0.0060149262,0.48896488,0.47706025,0.54645234,0.30901713,-0.31251949,-0.23835029,-0.053582278,-0.31885996,0.29426463,-0.095233333,-0.025044624,-0.09528858,-0.64159728,-0.64159728,-0.96042313,-0.84175208,-0.97724098,-0.72965025,-0.59389045,-0.74369402,-0.9379112,-0.91813848,-0.98278833,-0.96247444,-0.942957,-0.90863071,-0.48851727,-0.92228028,-0.91891409,-0.97196985
SITTING,0.32556321,-0.024676187,-0.14639199,0.38726136,0.54476564,0.58661425,0.095790828,-0.0054598281,-0.001302421,-0.050818623,-0.25995003,0.25281544,-0.097286805,-0.007489179,-0.087533138,-0.94073082,-0.94073082,-0.99025898,-0.8846189,-0.99013087,-0.96992625,-0.96668765,-0.97300717,-0.98920807,-0.98393845,-0.99087839,-0.99029789,-0.95091648,-0.95287533,-0.96101317,-0.99109553,-0.93305891,-0.99026882
SITTING,0.27313913,-0.013301486,-0.11186282,0.39877142,0.54188168,0.57363132,0.063179593,0.020424704,0.018005654,-0.04142563,-0.15938957,0.17314258,-0.092860188,-0.031260442,-0.070882191,-0.98642791,-0.98642791,-0.99463364,-0.94323512,-0.99387413,-0.98784277,-0.98483764,-0.98856245,-0.99312171,-0.98810149,-0.99465718,-0.99289081,-0.97600605,-0.97334521,-0.98406244,-0.99553228,-0.97300587,-0.99355891
SITTING,0.27392165,-0.015108052,-0.10938293,0.39945681,0.54325603,0.57159526,0.082707286,0.0046485374,-0.012457599,-0.032384961,-0.10740466,0.11929952,-0.096323468,-0.024364765,-0.068385627,-0.98975843,-0.98975843,-0.99449011,-0.97512985,-0.99399992,-0.98946587,-0.9824384,-0.98833242,-0.99234242,-0.98802539,-0.99554854,-0.995244,-0.97646763,-0.98228937,-0.98952488,-0.9945351,-0.98138241,-0.9938643
SITTING,0.28454319,-0.017181721,-0.11162315,0.39787369,0.54449054,0.57177794,0.075629523,0.013316736,0.0084856814,-0.027699343,-0.073198941,0.087941351,-0.097116248,-0.03966162,-0.057851789,-0.99068448,-0.99068448,-0.99411714,-0.98400425,-0.99506815,-0.99091948,-0.99179838,-0.9875815,-0.99328374,-0.98952114,-0.99189174,-0.99627633,-0.98355251,-0.99139268,-0.99394855,-0.99400774,-0.98745383,-0.99434597
SITTING,0.27874754,-0.017164416,-0.10768416,0.40055805,0.54398931,0.57022376,0.071118333,0.0077204193,0.0043458284,-0.026966607,-0.057181071,0.07504857,-0.095288787,-0.048907246,-0.052233329,-0.99288868,-0.99288868,-0.99352697,-0.9864864,-0.99635878,-0.99276904,-0.99267653,-0.9872354,-0.99566996,-0.99325359,-0.98781352,-0.99622267,-0.98539293,-0.99505324,-0.99522061,-0.99497364,-0.98953402,-0.99587669
SITTING,0.27522634,-0.015737685,-0.10715109,0.40158922,0.54413109,0.5696812,0.073626284,0.010753123,-0.0045999317,-0.02677956,-0.061004636,0.074953513,-0.098463909,-0.041963618,-0.055684086,-0.99241348,-0.99241348,-0.99219141,-0.9891799,-0.99654365,-0.99299892,-0.99089922,-0.98897967,-0.99404601,-0.99056864,-0.9892207,-0.99752983,-0.98988639,-0.99694546,-0.99594372,-0.99372356,-0.99252124,-0.99663264
SITTING,0.27992761,-0.014829109,-0.1120206,0.40103635,0.54522956,0.56966003,0.074767471,0.014508754,0.0096993708,-0.026850705,-0.065081511,0.079089247,-0.10017197,-0.038259492,-0.053712668,-0.99422355,-0.99422355,-0.9942613,-0.98933757,-0.99675958,-0.99410153,-0.9929483,-0.99096462,-0.99466545,-0.99167726,-0.99160964,-0.99804854,-0.98986252,-0.99689276,-0.99674488,-0.99373958,-0.99249122,-0.9968104
SITTING,0.27043102,-0.017142291,-0.10250063,0.40076896,0.54627418,0.56928921,0.079047992,0.013327146,-0.011765652,-0.026847281,-0.075507675,0.084322034,-0.096896954,-0.045598693,-0.050063756,-0.99603223,-0.99603223,-0.99755177,-0.99269447,-0.99769679,-0.99639195,-0.99509327,-0.99202519,-0.99746587,-0.99499578,-0.99480054,-0.99783928,-0.99078631,-0.99600271,-0.99722507,-0.99842662,-0.9928424,-0.99719216
SITTING,0.27828883,-0.017763547,-0.10775717,0.39918182,0.54633096,0.57085965,0.074304677,0.0093609532,-0.020014119,-0.027494582,-0.074481328,0.087245571,-0.09857968,-0.040122496,-0.054537187,-0.99272292,-0.99272292,-0.99697389,-0.99159005,-0.99746264,-0.99493395,-0.99586708,-0.98796125,-0.99744044,-0.99488543,-0.99168794,-0.99711901,-0.99024419,-0.99710918,-0.99410032,-0.99470333,-0.991725,-0.99634286
SITTING,0.28033678,-0.017458931,-0.11203407,0.39944813,0.54613999,0.57089083,0.079085275,0.0056179831,-0.0067959329,-0.027401798,-0.079681051,0.087662302,-0.097594554,-0.03960166,-0.053401824,-0.99186999,-0.99186999,-0.9931588,-0.98971185,-0.99686569,-0.99357995,-0.99345847,-0.98538754,-0.99431369,-0.99149853,-0.98602751,-0.99747303,-0.99001401,-0.99603272,-0.99149316,-0.99043441,-0.99203296,-0.99662011
SITTING,0.27915504,-0.017104856,-0.11175436,0.400189,0.54591992,0.56959296,0.077688163,0.010111031,0.012618504,-0.027510731,-0.078969979,0.08759103,-0.09763206,-0.042743264,-0.052291733,-0.99279366,-0.99279366,-0.99251154,-0.9920396,-0.99652974,-0.99333342,-0.99358007,-0.98648273,-0.99324242,-0.99268367,-0.98656234,-0.99797101,-0.99009128,-0.9949787,-0.99188522,-0.9927251,-0.99270332,-0.99696037
SITTING,0.27961728,-0.016751729,-0.11037836,0.40110605,0.54584469,0.5681997,0.071202419,0.018375944,0.025612748,-0.028714315,-0.066226915,0.084194939,-0.09992208,-0.036129222,-0.056805528,-0.9948191,-0.9948191,-0.99419977,-0.99409146,-0.99673404,-0.99319191,-0.9945977,-0.9821284,-0.99552368,-0.99506367,-0.98647045,-0.99811245,-0.9902727,-0.99476649,-0.99054431,-0.99332287,-0.99300921,-0.99628364
SITTING,0.27513032,-0.016150684,-0.10244658,0.40103079,0.54623167,0.56840958,0.083893021,0.010859473,-0.013446737,-0.027432679,-0.081076186,0.086574451,-0.097279017,-0.04484663,-0.053533654,-0.99308509,-0.99308509,-0.99344127,-0.99200881,-0.99702219,-0.99211517,-0.99555799,-0.98290381,-0.99594037,-0.99384766,-0.98722237,-0.99857483,-0.98926826,-0.99428621,-0.98841814,-0.99194713,-0.99046067,-0.99584306
SITTING,0.28022173,-0.017533431,-0.10792753,0.40054977,0.54677519,0.57044072,0.073440224,0.0094019922,-0.010170069,-0.027498329,-0.074738196,0.086647535,-0.097525884,-0.048406643,-0.050337953,-0.9904746,-0.9904746,-0.99386542,-0.98761212,-0.99586303,-0.99355312,-0.99253028,-0.98833107,-0.99676851,-0.99135763,-0.99112587,-0.99746704,-0.98607625,-0.99287617,-0.99163547,-0.99432035,-0.98848712,-0.99614421
SITTING,0.2833279,-0.018317015,-0.11651037,0.40248619,0.54659024,0.56953421,0.071276392,0.015157291,0.0074662915,-0.027840625,-0.069708627,0.085887525,-0.098075629,-0.043732544,-0.053870872,-0.99138961,-0.99138961,-0.99445887,-0.98336895,-0.99559477,-0.99142804,-0.99189217,-0.99015729,-0.99603185,-0.99002803,-0.99049671,-0.9968545,-0.98374758,-0.9931994,-0.99130278,-0.99510971,-0.9883814,-0.99547722
SITTING,0.28904917,-0.016568813,-0.11821207,0.40480218,0.54619941,0.56588761,0.080088134,0.0060992155,-0.010786941,-0.027144517,-0.08251172,0.089476861,-0.09919827,-0.028373466,-0.062509608,-0.99237022,-0.99237022,-0.9949977,-0.98070634,-0.9959613,-0.99415067,-0.99132289,-0.99088099,-0.99548199,-0.99103309,-0.99164392,-0.99672429,-0.97939141,-0.99178221,-0.99085265,-0.99523019,-0.98867198,-0.99529719
SITTING,0.2786005,-0.016269593,-0.10733293,0.40756616,0.54649656,0.56288295,0.069210673,0.0078668607,-0.0016378173,-0.028587696,-0.064075975,0.084944611,-0.10036653,-0.029198689,-0.058461364,-0.99418906,-0.99418906,-0.99472934,-0.98544277,-0.99601905,-0.99273136,-0.99353716,-0.98937313,-0.9948628,-0.99186229,-0.99077906,-0.99657134,-0.984952,-0.99233119,-0.99285306,-0.99413506,-0.98786308,-0.99656618
SITTING,0.26190329,-0.023613862,-0.07408608,0.97125901,-0.035424623,0.1286936,0.094385082,0.063097365,0.021166005,-0.20486491,0.092969297,-0.51219424,-0.048878766,-0.063926783,0.040709802,-0.94922608,-0.94922608,-0.99237755,-0.66188433,-0.99599361,-0.97321799,-0.93683336,-0.97616841,-0.9946202,-0.98946302,-0.98902538,-0.92278401,-0.97321177,-0.85504027,-0.96534581,-0.99468585,-0.8700629,-0.99650898
SITTING,0.282304,-0.0018643375,-0.076734695,0.96244276,-0.036442194,0.14167961,0.071151345,0.022273453,-0.028584857,-0.11219207,-0.0047081462,-0.20158398,-0.063622816,-0.057148147,0.039840241,-0.96879067,-0.96879067,-0.99286584,-0.8400875,-0.99622633,-0.99138182,-0.98685497,-0.98495964,-0.99464878,-0.99044209,-0.9874563,-0.94256365,-0.97795398,-0.86412864,-0.98825341,-0.99323599,-0.89080162,-0.99661692
SITTING,0.26969574,-0.010298277,-0.090982407,0.96407173,-0.027583447,0.1544872,0.078298494,-0.0038232087,-0.0014054819,-0.051624465,-0.059262531,0.014799299,-0.080319712,-0.046964311,-0.0015958146,-0.97744483,-0.97744483,-0.9921004,-0.95171179,-0.99468762,-0.99457773,-0.97576522,-0.97942901,-0.99651198,-0.98804691,-0.98243862,-0.97175808,-0.98483857,-0.92870757,-0.98402885,-0.98590864,-0.95280763,-0.99510351
SITTING,0.27040179,-0.015466775,-0.077286051,0.9613902,-0.023477828,0.1621214,0.07519125,-0.0072887979,0.032528534,-0.026017021,-0.06687869,0.10961034,-0.091663567,-0.041723263,-0.043416634,-0.96941421,-0.96941421,-0.99073406,-0.98002834,-0.99364591,-0.99468004,-0.97503909,-0.96764537,-0.99450163,-0.98446873,-0.98373709,-0.98812718,-0.98768662,-0.97812228,-0.97460067,-0.9860918,-0.98935374,-0.99500726
SITTING,0.26756776,-0.015712211,-0.065980465,0.95843116,-0.022382558,0.17549663,0.07418685,0.0040546456,-0.013489673,-0.017629106,-0.088527671,0.1362645,-0.096139298,-0.043978094,-0.054605198,-0.96435907,-0.96435907,-0.99286609,-0.97277894,-0.99554675,-0.99412397,-0.98143331,-0.97933125,-0.99304918,-0.98789606,-0.99060049,-0.99320119,-0.98869322,-0.98555648,-0.98113533,-0.99389333,-0.99048133,-0.99610257
SITTING,0.27465979,-0.023181984,-0.096876918,0.95536925,-0.022101168,0.19132138,0.075164775,0.01612869,-0.025365361,-0.016988893,-0.10358881,0.12739515,-0.098121007,-0.037212486,-0.064335654,-0.9846121,-0.9846121,-0.99475967,-0.97596922,-0.99702831,-0.99497984,-0.98770665,-0.97534701,-0.99590897,-0.99197523,-0.99127441,-0.99527371,-0.99229972,-0.98556061,-0.98045871,-0.99646796,-0.99044976,-0.99779695
SITTING,0.27601027,-0.020711624,-0.10372526,0.95445721,-0.025277804,0.19616157,0.073418011,0.0165529,0.0084026433,-0.02037988,-0.085467385,0.10374156,-0.098841558,-0.041280848,-0.061296826,-0.99405915,-0.99405915,-0.99519051,-0.98692865,-0.99706486,-0.99523033,-0.98726847,-0.99270389,-0.99500359,-0.99135608,-0.99420613,-0.99659682,-0.9924835,-0.98678357,-0.994984,-0.99855421,-0.99295488,-0.9974169
SITTING,0.27394843,-0.018375392,-0.10578281,0.95367903,-0.027380539,0.19798898,0.080095555,0.0082636852,-0.019531203,-0.023884745,-0.086828366,0.092742496,-0.098265698,-0.040904164,-0.057034035,-0.99191694,-0.99191694,-0.99462976,-0.98917142,-0.99716315,-0.99432549,-0.9930273,-0.98522246,-0.99403405,-0.99464107,-0.99270293,-0.99661588,-0.99166276,-0.98956763,-0.99107792,-0.99663505,-0.99274267,-0.99700763
SITTING,0.27783963,-0.01791803,-0.11182784,0.95273941,-0.028096716,0.1986681,0.07717524,0.014589785,0.0017938968,-0.027103805,-0.080427526,0.085599875,-0.10004495,-0.035967126,-0.058320835,-0.99106641,-0.99106641,-0.99552279,-0.99225399,-0.99743065,-0.99571497,-0.99495336,-0.98524241,-0.9955074,-0.99721644,-0.9904742,-0.99714588,-0.99132623,-0.99075716,-0.99039702,-0.99430258,-0.9931695,-0.99753983
SITTING,0.27773115,-0.016288294,-0.10528042,0.95295892,-0.028466337,0.19723283,0.074942943,0.00874266,0.0054803279,-0.027903123,-0.075564263,0.083697003,-0.10011882,-0.041488127,-0.053556223,-0.9954684,-0.9954684,-0.99749317,-0.99551912,-0.99751952,-0.99665539,-0.99464745,-0.99265451,-0.99599297,-0.99586938,-0.99650196,-0.99800168,-0.99379935,-0.99264383,-0.99448415,-0.99789674,-0.9942516,-0.99758008
SITTING,0.2771858,-0.017542121,-0.10567674,0.95286348,-0.028151798,0.19794051,0.078203307,0.0096802391,-0.00062153073,-0.028365033,-0.073051045,0.08224952,-0.096917526,-0.039332819,-0.051642052,-0.9953424,-0.9953424,-0.99599964,-0.99429143,-0.99783806,-0.99724922,-0.99029445,-0.99242392,-0.99620895,-0.99097563,-0.99463088,-0.99802632,-0.99349428,-0.99228411,-0.99295346,-0.99768027,-0.99411047,-0.99839113
SITTING,0.27889634,-0.018895924,-0.10816291,0.95275115,-0.028488251,0.19936328,0.075360329,0.014062311,0.0033292702,-0.027968212,-0.071958577,0.083495025,-0.098517803,-0.03741147,-0.056444699,-0.99202523,-0.99202523,-0.99614466,-0.99370291,-0.99852589,-0.99885594,-0.99204818,-0.98772997,-0.99846792,-0.99233737,-0.99234149,-0.99811621,-0.99367456,-0.9946923,-0.99298421,-0.99631239,-0.99529871,-0.9993871
SITTING,0.27771036,-0.01792587,-0.11076352,0.95318455,-0.029420658,0.19995568,0.075182795,0.01345345,-0.0081552423,-0.02809788,-0.075799263,0.085283034,-0.098896606,-0.046572058,-0.054840978,-0.99357526,-0.99357526,-0.9974851,-0.99391803,-0.99822106,-0.99785368,-0.99287256,-0.99047664,-0.99698378,-0.99404667,-0.99481918,-0.99711964,-0.99282526,-0.99512328,-0.99385844,-0.99710184,-0.9959284,-0.9984649
SITTING,0.27972842,-0.016532189,-0.11977508,0.95337674,-0.029963692,0.19815743,0.082122879,0.0074705765,-0.016220463,-0.030759808,-0.094056888,0.088584831,-0.10180035,-0.044316862,-0.046134855,-0.98675472,-0.98675472,-0.99198983,-0.98139599,-0.9942506,-0.9943817,-0.98067444,-0.97056455,-0.99480136,-0.98723717,-0.98497221,-0.99190178,-0.97541047,-0.97804572,-0.96931889,-0.98901187,-0.97314219,-0.99155001
SITTING,0.2888771,-0.022709174,-0.14530412,0.95467515,-0.03052341,0.19186796,0.077625517,0.014790117,-0.024768303,-0.028255942,-0.099469169,0.08829344,-0.098049493,-0.035959316,-0.057194064,-0.96373816,-0.96373816,-0.98553238,-0.97820019,-0.99216837,-0.99168729,-0.97218258,-0.95869844,-0.99199286,-0.98360775,-0.97771416,-0.98944198,-0.97398784,-0.97546891,-0.96574713,-0.98755556,-0.97237215,-0.9905875
SITTING,0.28710859,-0.020475599,-0.14851219,0.95839176,-0.033524284,0.17683942,0.068998795,0.01943165,0.02046555,-0.025233166,-0.065888554,0.078528664,-0.093337396,-0.037415615,-0.0641162,-0.9660041,-0.9660041,-0.98773706,-0.98835341,-0.99520244,-0.99217824,-0.97619063,-0.96641198,-0.99333168,-0.98732991,-0.9792399,-0.99203503,-0.98968212,-0.98350342,-0.96913392,-0.98879167,-0.991115,-0.9951855
SITTING,0.28044809,-0.010377825,-0.11880076,0.96142265,-0.034312792,0.16207846,0.072484376,0.0035611701,0.031733447,-0.026376415,-0.054164807,0.081254147,-0.099025952,-0.038572892,-0.050968048,-0.98625904,-0.98625904,-0.99294405,-0.99012351,-0.99746643,-0.99755036,-0.98934586,-0.9726602,-0.99764802,-0.99162389,-0.98356859,-0.99856169,-0.99382933,-0.99018116,-0.98144518,-0.9920765,-0.993942,-0.99804442
